"log_radon","floor","log_u","county"
0.693147180559945,"basement",-0.332315487884133,9
0.470003629245736,"basement",0.0958645715553609,10
2.55722731136763,"basement",0.0958645715553609,10
2.68784749378469,"first",0.0958645715553609,10
1.54756250871601,"first",0.0958645715553609,10
2.26176309847379,"basement",0.0958645715553609,10
-2.30258509299405,"first",0.0958645715553609,10
1.30833281965018,"basement",-0.608219806930943,11
2.00148000021012,"basement",-0.608219806930943,11
0.641853886172395,"basement",-0.608219806930943,11
1.66770682055808,"basement",-0.608219806930943,11
1.38629436111989,"basement",-0.608219806930943,11
2.04122032885964,"basement",0.273684562807927,12
0.336472236621213,"basement",0.273684562807927,12
2.30258509299405,"basement",0.273684562807927,12
2.24070968927596,"basement",0.273684562807927,12
-0.22314355131421,"basement",-0.735320087151157,13
1.48160454092422,"basement",-0.735320087151157,13
1.6094379124341,"basement",-0.735320087151157,13
0.741937344729377,"basement",-0.735320087151157,13
0.53062825106217,"basement",-0.735320087151157,13
2.09186406167839,"basement",-0.735320087151157,13
-0.105360515657826,"first",0.343781175420031,14
2.55722731136763,"basement",0.343781175420031,14
0.955511445027436,"basement",0.343781175420031,14
1.25276296849537,"first",0.343781175420031,14
3.28091121578765,"basement",0.343781175420031,14
0.405465108108164,"basement",0.343781175420031,14
2.56494935746154,"basement",0.343781175420031,14
2.17475172148416,"basement",0.343781175420031,14
2.9704144655697,"basement",0.343781175420031,14
0.916290731874155,"first",0.343781175420031,14
2.19722457733622,"basement",0.343781175420031,14
2.57261223020711,"basement",0.343781175420031,14
1.28093384546206,"basement",0.343781175420031,14
1.93152141160321,"first",0.343781175420031,14
1.56861591791385,"first",-0.0598604138977053,15
1.22377543162212,"basement",-0.0598604138977053,15
-0.105360515657826,"first",-0.0598604138977053,15
1.22377543162212,"basement",-0.0598604138977053,15
0.993251773010283,"basement",-0.504995982525783,16
0.336472236621213,"basement",-0.504995982525783,16
1.91692261218206,"basement",0.339560320720446,17
2.40694510831829,"first",0.339560320720446,17
-2.30258509299405,"first",0.339560320720446,17
0.916290731874155,"first",0.339560320720446,17
0.587786664902119,"basement",-0.633390700175141,18
0.470003629245736,"basement",-0.633390700175141,18
0,"first",-0.633390700175141,18
-0.105360515657826,"basement",-0.633390700175141,18
1.06471073699243,"basement",-0.633390700175141,18
1.48160454092422,"basement",-0.633390700175141,18
0.405465108108164,"basement",-0.633390700175141,18
1.41098697371026,"basement",-0.633390700175141,18
0.916290731874155,"first",-0.633390700175141,18
1.90210752639692,"first",-0.633390700175141,18
1.45861502269952,"basement",-0.633390700175141,18
1.70474809223843,"basement",-0.633390700175141,18
1.28093384546206,"basement",-0.0241451624685385,19
1.02961941718116,"basement",-0.0241451624685385,19
2.68102152871429,"basement",-0.0241451624685385,19
1.90210752639692,"basement",-0.0241451624685385,19
2.07944154167984,"basement",-0.0241451624685385,19
0.955511445027436,"basement",-0.0241451624685385,19
1.02961941718116,"first",-0.0241451624685385,19
1.48160454092422,"basement",-0.0241451624685385,19
0.53062825106217,"first",-0.0241451624685385,19
0.693147180559945,"basement",-0.0241451624685385,19
0.693147180559945,"basement",-0.0241451624685385,19
0.405465108108164,"basement",-0.0241451624685385,19
2.26176309847379,"basement",-0.0241451624685385,19
2.09186406167839,"basement",-0.0241451624685385,19
1.25276296849537,"basement",-0.0241451624685385,19
-0.22314355131421,"first",-0.0241451624685385,19
1.62924053973028,"basement",-0.0241451624685385,19
1.16315080980568,"basement",-0.0241451624685385,19
2.37954613413017,"basement",-0.0241451624685385,19
2.10413415427021,"basement",-0.0241451624685385,19
1.84054963339749,"basement",-0.0241451624685385,19
1.56861591791385,"basement",-0.0241451624685385,19
1.79175946922805,"basement",-0.0241451624685385,19
0.0953101798043249,"basement",-0.0241451624685385,19
2.16332302566054,"basement",-0.0241451624685385,19
2.17475172148416,"basement",-0.0241451624685385,19
1.91692261218206,"basement",-0.0241451624685385,19
0.832909122935104,"basement",-0.0241451624685385,19
0.470003629245736,"basement",-0.0241451624685385,19
1.02961941718116,"basement",-0.0241451624685385,19
1.87180217690159,"basement",-0.0241451624685385,19
0.53062825106217,"basement",-0.0241451624685385,19
1.52605630349505,"basement",-0.0241451624685385,19
1.19392246847243,"basement",-0.0241451624685385,19
1.48160454092422,"basement",-0.0241451624685385,19
3.05400118167797,"basement",-0.0241451624685385,19
2.2082744135228,"basement",-0.0241451624685385,19
-0.105360515657826,"basement",-0.0241451624685385,19
1.58923520511658,"basement",-0.0241451624685385,19
1.6094379124341,"basement",-0.0241451624685385,19
0.0953101798043249,"basement",-0.0241451624685385,19
2.02814824729229,"basement",-0.0241451624685385,19
1.68639895357023,"basement",-0.0241451624685385,19
1.28093384546206,"basement",-0.0241451624685385,19
1.58923520511658,"basement",-0.0241451624685385,19
1.54756250871601,"basement",-0.0241451624685385,19
0.336472236621213,"basement",-0.0241451624685385,19
1.22377543162212,"basement",-0.0241451624685385,19
1.43508452528932,"basement",-0.0241451624685385,19
0.916290731874155,"basement",-0.0241451624685385,19
0.336472236621213,"basement",-0.0241451624685385,19
0.336472236621213,"basement",-0.0241451624685385,19
0.641853886172395,"basement",-0.0241451624685385,19
1.56861591791385,"basement",-0.0241451624685385,19
0.336472236621213,"first",-0.0241451624685385,19
1.33500106673234,"basement",-0.0241451624685385,19
2.17475172148416,"basement",-0.0241451624685385,19
1.45861502269952,"basement",-0.0241451624685385,19
1.48160454092422,"basement",-0.0241451624685385,19
1.50407739677627,"basement",-0.0241451624685385,19
0.78845736036427,"basement",-0.0241451624685385,19
-0.693147180559945,"basement",-0.0241451624685385,19
1.75785791755237,"basement",-0.0241451624685385,19
1.68639895357023,"basement",0.263855459775217,20
1.97408102602201,"basement",0.263855459775217,20
1.7404661748405,"basement",0.263855459775217,20
2.00148000021012,"basement",0.155712316979839,21
1.56861591791385,"basement",0.155712316979839,21
1.91692261218206,"basement",0.155712316979839,21
1.85629799036563,"basement",0.155712316979839,21
1.30833281965018,"first",0.155712316979839,21
1.70474809223843,"basement",0.155712316979839,21
2.05412373369555,"basement",0.155712316979839,21
1.48160454092422,"basement",0.155712316979839,21
0.993251773010283,"basement",0.155712316979839,21
1.22377543162212,"basement",0.295025046707039,22
1.43508452528932,"basement",0.295025046707039,22
0.832909122935104,"basement",0.295025046707039,22
0.262364264467491,"first",0.295025046707039,22
1.64865862558738,"basement",0.295025046707039,22
-2.30258509299405,"basement",0.295025046707039,22
0.916290731874155,"first",0.414913662927776,23
1.16315080980568,"basement",0.414913662927776,23
1.16315080980568,"basement",0.224206985667406,24
2.26176309847379,"basement",0.224206985667406,24
1.43508452528932,"basement",0.224206985667406,24
2.19722457733622,"basement",0.224206985667406,24
1.84054963339749,"basement",0.224206985667406,24
3.48431228837266,"basement",0.224206985667406,24
2.58021682959233,"basement",0.224206985667406,24
0.78845736036427,"first",0.224206985667406,24
1.7227665977411,"first",0.224206985667406,24
2.66025953726586,"basement",0.196610646424232,25
1.93152141160321,"first",0.196610646424232,25
2.02814824729229,"basement",0.196610646424232,25
2.28238238567653,"first",0.196610646424232,25
0.955511445027436,"basement",0.196610646424232,25
3.77276093809464,"basement",0.196610646424232,25
1.58923520511658,"basement",0.196610646424232,25
1.58923520511658,"basement",0.196610646424232,25
1.25276296849537,"basement",0.196610646424232,25
1.56861591791385,"basement",0.196610646424232,25
1.7227665977411,"basement",0.196610646424232,25
1.25276296849537,"basement",0.196610646424232,25
1.3609765531356,"basement",0.196610646424232,25
1.90210752639692,"basement",0.196610646424232,25
2.06686275947298,"basement",-0.09652081232424,26
1.19392246847243,"basement",-0.09652081232424,26
0.741937344729377,"first",-0.09652081232424,26
0.470003629245736,"basement",-0.09652081232424,26
1.38629436111989,"basement",-0.09652081232424,26
0.587786664902119,"basement",-0.09652081232424,26
0.916290731874155,"basement",-0.09652081232424,26
2.41591377830105,"basement",-0.09652081232424,26
0.955511445027436,"basement",-0.09652081232424,26
1.3609765531356,"basement",-0.09652081232424,26
2.00148000021012,"basement",-0.09652081232424,26
0.262364264467491,"basement",-0.09652081232424,26
-0.105360515657826,"basement",-0.09652081232424,26
-0.916290731874155,"basement",-0.09652081232424,26
0.916290731874155,"first",-0.09652081232424,26
1.79175946922805,"basement",-0.09652081232424,26
0.693147180559945,"basement",-0.09652081232424,26
1.68639895357023,"basement",-0.09652081232424,26
1.09861228866811,"basement",-0.09652081232424,26
1.06471073699243,"basement",-0.09652081232424,26
1.70474809223843,"basement",-0.09652081232424,26
1.41098697371026,"basement",-0.09652081232424,26
1.3609765531356,"basement",-0.09652081232424,26
2.70136121295141,"basement",-0.09652081232424,26
1.97408102602201,"basement",-0.09652081232424,26
0.832909122935104,"basement",-0.09652081232424,26
1.02961941718116,"first",-0.09652081232424,26
1.48160454092422,"basement",-0.09652081232424,26
0.405465108108164,"basement",-0.09652081232424,26
2.15176220325946,"basement",-0.09652081232424,26
1.7227665977411,"basement",-0.09652081232424,26
2.15176220325946,"basement",-0.09652081232424,26
1.33500106673234,"basement",-0.09652081232424,26
0.587786664902119,"basement",-0.09652081232424,26
0.641853886172395,"basement",-0.09652081232424,26
1.70474809223843,"basement",-0.09652081232424,26
0.916290731874155,"basement",-0.09652081232424,26
-0.22314355131421,"first",-0.09652081232424,26
0.741937344729377,"basement",-0.09652081232424,26
1.02961941718116,"basement",-0.09652081232424,26
1.3609765531356,"basement",-0.09652081232424,26
1.45861502269952,"basement",-0.09652081232424,26
1.54756250871601,"basement",-0.09652081232424,26
1.02961941718116,"basement",-0.09652081232424,26
1.41098697371026,"basement",-0.09652081232424,26
0.470003629245736,"basement",-0.09652081232424,26
1.45861502269952,"basement",-0.09652081232424,26
-0.356674943938732,"first",-0.09652081232424,26
1.70474809223843,"basement",-0.09652081232424,26
1.19392246847243,"first",-0.09652081232424,26
1.70474809223843,"basement",-0.09652081232424,26
0.916290731874155,"basement",-0.09652081232424,26
0.993251773010283,"basement",-0.09652081232424,26
2.12823170584927,"basement",-0.09652081232424,26
1.19392246847243,"basement",-0.09652081232424,26
1.16315080980568,"basement",-0.09652081232424,26
2.15176220325946,"basement",-0.09652081232424,26
0.53062825106217,"basement",-0.09652081232424,26
1.7404661748405,"basement",-0.09652081232424,26
2.56494935746154,"basement",-0.09652081232424,26
0.993251773010283,"basement",-0.09652081232424,26
1.54756250871601,"basement",-0.09652081232424,26
1.7227665977411,"basement",-0.09652081232424,26
2.62466859216316,"basement",-0.09652081232424,26
2.02814824729229,"first",-0.09652081232424,26
1.7404661748405,"basement",-0.09652081232424,26
1.52605630349505,"basement",-0.09652081232424,26
2.02814824729229,"basement",-0.09652081232424,26
0.955511445027436,"basement",-0.09652081232424,26
1.50407739677627,"basement",-0.09652081232424,26
1.77495235091167,"basement",-0.09652081232424,26
0.78845736036427,"basement",-0.09652081232424,26
0.8754687373539,"basement",-0.09652081232424,26
1.38629436111989,"basement",-0.09652081232424,26
1.52605630349505,"basement",-0.09652081232424,26
1.52605630349505,"basement",-0.09652081232424,26
2.3887627892351,"basement",-0.09652081232424,26
2.02814824729229,"basement",-0.09652081232424,26
1.09861228866811,"basement",-0.09652081232424,26
0.405465108108164,"basement",-0.09652081232424,26
0.470003629245736,"first",-0.09652081232424,26
2.80336038090653,"basement",-0.09652081232424,26
1.1314021114911,"basement",-0.09652081232424,26
1.62924053973028,"basement",-0.09652081232424,26
1.58923520511658,"basement",-0.09652081232424,26
1.79175946922805,"basement",-0.09652081232424,26
-0.105360515657826,"first",-0.09652081232424,26
0.587786664902119,"basement",-0.09652081232424,26
1.3609765531356,"basement",-0.09652081232424,26
1.7227665977411,"basement",-0.09652081232424,26
-0.916290731874155,"first",-0.09652081232424,26
0.955511445027436,"basement",-0.09652081232424,26
1.28093384546206,"basement",-0.09652081232424,26
1.82454929205105,"basement",-0.09652081232424,26
3.16124671203156,"basement",-0.09652081232424,26
1.3609765531356,"basement",-0.09652081232424,26
1.06471073699243,"basement",-0.09652081232424,26
1.09861228866811,"basement",-0.09652081232424,26
1.54756250871601,"basement",-0.09652081232424,26
1.09861228866811,"basement",-0.09652081232424,26
1.43508452528932,"basement",-0.09652081232424,26
1.33500106673234,"basement",-0.09652081232424,26
1.09861228866811,"basement",-0.09652081232424,26
1.45861502269952,"basement",-0.09652081232424,26
1.06471073699243,"first",-0.09652081232424,26
1.22377543162212,"basement",0.503529068533353,27
2.14006616349627,"basement",0.503529068533353,27
2.19722457733622,"basement",0.503529068533353,27
1.56861591791385,"first",0.503529068533353,27
1.28093384546206,"basement",0.503529068533353,27
0.78845736036427,"first",0.503529068533353,27
1.02961941718116,"first",-0.400596976711304,28
-0.22314355131421,"first",-0.400596976711304,28
0.405465108108164,"basement",-0.400596976711304,28
1.52605630349505,"basement",-0.400596976711304,28
1.30833281965018,"first",-0.400596976711304,28
1.28093384546206,"basement",-0.751872232701787,29
1.09861228866811,"basement",-0.751872232701787,29
0.78845736036427,"basement",-0.751872232701787,29
0.641853886172395,"basement",-0.663347630601429,30
0.955511445027436,"basement",-0.663347630601429,30
0.587786664902119,"basement",-0.663347630601429,30
0.8754687373539,"basement",-0.663347630601429,30
1.45861502269952,"basement",-0.663347630601429,30
0.955511445027436,"basement",-0.663347630601429,30
0.0953101798043249,"basement",-0.663347630601429,30
1.19392246847243,"basement",-0.663347630601429,30
0.916290731874155,"basement",-0.663347630601429,30
2.24070968927596,"basement",-0.663347630601429,30
0.262364264467491,"basement",-0.663347630601429,30
2.12823170584927,"basement",0.309020284839334,31
1.6094379124341,"basement",0.309020284839334,31
1.06471073699243,"basement",0.309020284839334,31
2.57261223020711,"basement",0.309020284839334,31
2.72785282839839,"basement",0.309020284839334,31
0.587786664902119,"basement",-0.0533860089036706,32
1.33500106673234,"basement",-0.0533860089036706,32
2.06686275947298,"basement",-0.0533860089036706,32
0.955511445027436,"basement",-0.0533860089036706,32
2.42480272571829,"basement",0.10973294265158,33
1.41098697371026,"basement",0.10973294265158,33
2.50959926237837,"basement",0.10973294265158,33
1.90210752639692,"basement",0.10973294265158,33
1.93152141160321,"basement",-0.00780336722984165,34
1.50407739677627,"first",-0.00780336722984165,34
-0.105360515657826,"first",-0.00780336722984165,34
0.53062825106217,"basement",-0.881828920506582,35
0.336472236621213,"basement",-0.881828920506582,35
0.693147180559945,"first",-0.881828920506582,35
0,"first",-0.881828920506582,35
0,"basement",-0.881828920506582,35
1.02961941718116,"first",-0.881828920506582,35
0.262364264467491,"first",-0.881828920506582,35
2.42480272571829,"first",0.311029878756367,36
2.77258872223978,"basement",0.311029878756367,36
0.262364264467491,"first",-0.691596383667291,37
0.262364264467491,"basement",-0.691596383667291,37
0.470003629245736,"basement",-0.691596383667291,37
-0.105360515657826,"basement",-0.691596383667291,37
1.02961941718116,"basement",-0.691596383667291,37
-0.693147180559945,"basement",-0.691596383667291,37
0.405465108108164,"basement",-0.691596383667291,37
1.96009478404727,"basement",-0.691596383667291,37
-0.693147180559945,"basement",-0.691596383667291,37
2.31253542384721,"basement",-0.681708848419116,38
1.45861502269952,"first",-0.681708848419116,38
1.19392246847243,"basement",-0.681708848419116,38
1.06471073699243,"first",-0.681708848419116,38
2.52572864430826,"basement",0.194447736591795,39
1.43508452528932,"first",0.194447736591795,39
1.50407739677627,"basement",0.194447736591795,39
1.3609765531356,"basement",0.194447736591795,39
1.19392246847243,"basement",0.194447736591795,39
2.86220088092947,"basement",0.444903746232023,40
2.36085400111802,"basement",0.444903746232023,40
2.06686275947298,"basement",0.444903746232023,40
1.25276296849537,"first",0.444903746232023,40
1.87180217690159,"basement",0.39473440617801,41
1.93152141160321,"first",0.39473440617801,41
1.62924053973028,"basement",0.39473440617801,41
2.484906649788,"basement",0.39473440617801,41
1.62924053973028,"basement",0.39473440617801,41
2.18605127673809,"basement",0.39473440617801,41
1.75785791755237,"basement",0.39473440617801,41
1.52605630349505,"basement",0.39473440617801,41
1.3609765531356,"basement",0.14960034272844,42
0.405465108108164,"first",0.0137648285757133,43
3.16968558067743,"basement",0.0137648285757133,43
-0.105360515657826,"first",0.0137648285757133,43
0.336472236621213,"first",0.0137648285757133,43
0.0953101798043249,"first",0.0137648285757133,43
1.02961941718116,"basement",0.0137648285757133,43
3.87535902105655,"basement",0.0137648285757133,43
-0.105360515657826,"first",0.0137648285757133,43
2.11625551480255,"basement",0.0137648285757133,43
1.41098697371026,"basement",0.16586183575527,44
-0.693147180559945,"first",0.16586183575527,44
1.90210752639692,"basement",0.16586183575527,44
2.01490302054226,"basement",0.16586183575527,44
2.21920348405499,"basement",0.16586183575527,44
-0.693147180559945,"basement",0.16586183575527,44
0.405465108108164,"basement",0.16586183575527,44
2.33214389523559,"basement",0.140422593662249,45
1.3609765531356,"basement",0.140422593662249,45
0.587786664902119,"basement",0.140422593662249,45
2.29253475714054,"basement",0.140422593662249,45
0.832909122935104,"basement",0.140422593662249,45
1.48160454092422,"basement",0.140422593662249,45
1.02961941718116,"basement",0.140422593662249,45
0.0953101798043249,"first",0.140422593662249,45
0.182321556793955,"basement",0.140422593662249,45
0.470003629245736,"first",0.140422593662249,45
3.23474917402449,"first",0.140422593662249,45
-2.30258509299405,"first",0.140422593662249,45
2.36085400111802,"basement",0.140422593662249,45
0.832909122935104,"basement",0.0239508741557865,46
1.3609765531356,"basement",0.0239508741557865,46
1.97408102602201,"basement",0.0239508741557865,46
0.741937344729377,"basement",0.0239508741557865,46
1.16315080980568,"basement",0.0239508741557865,46
-0.693147180559945,"first",-0.210059521766286,47
1.7404661748405,"basement",-0.210059521766286,47
0.336472236621213,"basement",-0.0932266518569275,48
0.741937344729377,"basement",-0.0932266518569275,48
1.48160454092422,"basement",-0.0932266518569275,48
0.8754687373539,"basement",-0.0932266518569275,48
1.58923520511658,"basement",-0.0932266518569275,48
1.09861228866811,"first",-0.0932266518569275,48
1.09861228866811,"basement",-0.0932266518569275,48
1.02961941718116,"basement",-0.0932266518569275,48
1.3609765531356,"basement",-0.0932266518569275,48
2.3887627892351,"basement",0.260932470709068,49
1.85629799036563,"basement",0.260932470709068,49
0.693147180559945,"basement",0.260932470709068,49
1.09861228866811,"basement",0.260932470709068,49
1.50407739677627,"basement",0.260932470709068,49
0.741937344729377,"basement",0.260932470709068,49
2.07944154167984,"basement",0.260932470709068,49
0.262364264467491,"first",0.260932470709068,49
2.21920348405499,"basement",0.260932470709068,49
0.0953101798043249,"first",0.260932470709068,49
2.36085400111802,"basement",0.260932470709068,49
3.17805383034795,"basement",0.260932470709068,49
2.2082744135228,"basement",0.260932470709068,49
2.4932054526027,"basement",0.398849942735755,50
2.09186406167839,"basement",0.248046873411091,51
2.37954613413017,"basement",0.248046873411091,51
1.43508452528932,"basement",0.248046873411091,51
2.75366071235426,"basement",0.248046873411091,51
1.68639895357023,"basement",0.405451774685941,52
1.82454929205105,"basement",0.405451774685941,52
2.27212588550934,"basement",0.405451774685941,52
2.09186406167839,"basement",0.265221716521598,53
0.470003629245736,"basement",0.265221716521598,53
0.470003629245736,"first",0.265221716521598,53
1.85629799036563,"basement",0.24315007938984,54
1.48160454092422,"basement",0.24315007938984,54
2.41591377830105,"basement",0.24315007938984,54
2.30258509299405,"basement",0.24315007938984,54
1.50407739677627,"basement",0.24315007938984,54
2.07944154167984,"basement",0.24315007938984,54
0.832909122935104,"basement",0.24315007938984,54
1.16315080980568,"basement",0.24315007938984,54
1.6094379124341,"basement",0.24315007938984,54
1.41098697371026,"basement",0.24315007938984,54
0.0953101798043249,"basement",0.24315007938984,54
0.693147180559945,"basement",0.24315007938984,54
0.0953101798043249,"first",0.24315007938984,54
1.06471073699243,"basement",0.24315007938984,54
0.741937344729377,"basement",0.24315007938984,54
2.05412373369555,"basement",0.24315007938984,54
1.33500106673234,"basement",0.24315007938984,54
0.916290731874155,"basement",0.24315007938984,54
1.06471073699243,"basement",0.24315007938984,54
0.53062825106217,"first",0.24315007938984,54
0.916290731874155,"basement",0.24315007938984,54
2.24070968927596,"basement",0.24315007938984,54
-0.510825623765991,"first",0.24315007938984,54
0.993251773010283,"basement",-0.20473036924229,55
0.0953101798043249,"first",-0.20473036924229,55
0.741937344729377,"first",-0.20473036924229,55
2.484906649788,"basement",-0.20473036924229,55
2.53369681395743,"first",-0.20473036924229,55
1.16315080980568,"basement",-0.20473036924229,55
1.43508452528932,"basement",-0.20473036924229,55
1.33500106673234,"basement",-0.20473036924229,55
1.30833281965018,"first",-0.0740276676859043,56
1.75785791755237,"basement",-0.0740276676859043,56
-1.20397280432594,"first",-0.0740276676859043,56
1.41098697371026,"basement",-0.163292169547294,57
1.02961941718116,"basement",-0.163292169547294,57
0.641853886172395,"basement",-0.163292169547294,57
0.182321556793955,"first",-0.163292169547294,57
0.182321556793955,"basement",-0.163292169547294,57
0.405465108108164,"basement",-0.163292169547294,57
2.24070968927596,"basement",0.478604039464906,58
0.53062825106217,"basement",0.478604039464906,58
2.4932054526027,"basement",0.478604039464906,58
1.45861502269952,"first",0.478604039464906,58
1.93152141160321,"basement",0.266111082523638,59
0.336472236621213,"first",0.266111082523638,59
0.916290731874155,"first",0.266111082523638,59
2.26176309847379,"basement",0.266111082523638,59
1.33500106673234,"basement",0.281148273600784,60
1.22377543162212,"basement",0.281148273600784,60
1.91692261218206,"basement",-0.418053510614464,61
1.28093384546206,"basement",-0.418053510614464,61
0.78845736036427,"basement",-0.418053510614464,61
0.955511445027436,"basement",-0.418053510614464,61
0.741937344729377,"basement",-0.418053510614464,61
1.94591014905531,"basement",-0.418053510614464,61
0.182321556793955,"basement",-0.418053510614464,61
1.33500106673234,"basement",-0.418053510614464,61
1.25276296849537,"basement",-0.418053510614464,61
1.43508452528932,"basement",-0.418053510614464,61
0.470003629245736,"first",-0.418053510614464,61
1.02961941718116,"first",-0.418053510614464,61
2.15176220325946,"basement",-0.418053510614464,61
1.82454929205105,"basement",-0.418053510614464,61
1.64865862558738,"basement",-0.418053510614464,61
0.993251773010283,"basement",-0.418053510614464,61
0.182321556793955,"basement",-0.418053510614464,61
1.25276296849537,"basement",-0.418053510614464,61
1.70474809223843,"basement",-0.418053510614464,61
2.31253542384721,"first",-0.418053510614464,61
1.70474809223843,"basement",-0.418053510614464,61
0.182321556793955,"basement",-0.418053510614464,61
1.58923520511658,"basement",-0.418053510614464,61
1.38629436111989,"basement",-0.418053510614464,61
1.25276296849537,"basement",-0.418053510614464,61
0.916290731874155,"basement",-0.418053510614464,61
0.182321556793955,"basement",-0.418053510614464,61
0.993251773010283,"basement",-0.418053510614464,61
0.53062825106217,"basement",-0.418053510614464,61
1.1314021114911,"basement",-0.418053510614464,61
-0.356674943938732,"basement",-0.418053510614464,61
0,"basement",-0.418053510614464,61
0.641853886172395,"basement",0.366322258590098,62
1.33500106673234,"basement",0.366322258590098,62
2.18605127673809,"basement",0.366322258590098,62
2.00148000021012,"basement",0.366322258590098,62
3.03013370027132,"first",0.366322258590098,62
1.79175946922805,"basement",0.380577976600215,63
0.741937344729377,"basement",0.380577976600215,63
1.75785791755237,"first",0.380577976600215,63
2.27212588550934,"basement",0.193146092877103,64
1.85629799036563,"basement",0.193146092877103,64
1.52605630349505,"basement",0.193146092877103,64
1.7227665977411,"basement",0.193146092877103,64
2.94443897916644,"basement",0.193146092877103,64
0.8754687373539,"first",0.193146092877103,64
1.09861228866811,"basement",0.193146092877103,64
1.62924053973028,"basement",0.193146092877103,64
